time,Open,High,Low,Close,Volume
2026-07-23 20:16:00+00:00,7454.5,7457.0,7454.25,7455.25,898
2026-07-23 20:17:00+00:00,7455.0,7456.0,7454.75,7455.25,476
2026-07-23 20:18:00+00:00,7455.5,7456.25,7454.75,7454.75,537
2026-07-23 20:19:00+00:00,7454.5,7455.25,7454.25,7455.25,338
2026-07-23 20:20:00+00:00,7455.25,7456.5,7454.0,7454.5,468
2026-07-23 20:21:00+00:00,7454.25,7454.75,7453.5,7454.5,320
2026-07-23 20:22:00+00:00,7454.5,7456.5,7454.5,7456.25,460
2026-07-23 20:23:00+00:00,7456.25,7456.5,7454.75,7455.75,358
2026-07-23 20:24:00+00:00,7455.75,7457.5,7455.75,7457.5,448
2026-07-23 20:25:00+00:00,7457.25,7458.0,7457.0,7457.0,513
2026-07-23 20:26:00+00:00,7457.0,7457.5,7455.0,7455.5,623
2026-07-23 20:27:00+00:00,7455.5,7456.0,7454.75,7455.75,330
2026-07-23 20:28:00+00:00,7456.0,7456.25,7454.25,7456.25,639
2026-07-23 20:29:00+00:00,7455.75,7455.75,7454.75,7455.25,308
2026-07-23 20:30:00+00:00,7455.25,7455.5,7454.25,7454.25,479
2026-07-23 20:31:00+00:00,7454.5,7456.0,7454.5,7455.5,504
2026-07-23 20:32:00+00:00,7455.75,7458.25,7455.75,7458.0,543
2026-07-23 20:33:00+00:00,7458.25,7458.25,7455.75,7456.5,749
2026-07-23 20:34:00+00:00,7456.5,7457.0,7456.25,7456.5,540
2026-07-23 20:35:00+00:00,7456.75,7457.5,7455.75,7455.75,398
2026-07-23 20:36:00+00:00,7456.0,7456.75,7455.75,7456.0,212
2026-07-23 20:37:00+00:00,7456.0,7458.0,7456.0,7457.75,518
2026-07-23 20:38:00+00:00,7457.5,7457.75,7457.0,7457.0,503
2026-07-23 20:39:00+00:00,7457.0,7457.25,7456.75,7456.75,197
2026-07-23 20:40:00+00:00,7456.75,7456.75,7454.75,7454.75,269
2026-07-23 20:41:00+00:00,7455.0,7455.25,7454.5,7454.75,148
2026-07-23 20:42:00+00:00,7454.75,7454.75,7453.0,7453.25,582
2026-07-23 20:43:00+00:00,7453.5,7454.0,7453.0,7453.25,207
2026-07-23 20:44:00+00:00,7453.0,7453.5,7452.5,7453.5,260
2026-07-23 20:45:00+00:00,7453.5,7453.75,7453.0,7453.25,188
2026-07-23 20:46:00+00:00,7453.0,7453.0,7452.25,7452.5,226
2026-07-23 20:47:00+00:00,7452.75,7453.0,7452.25,7452.75,235
2026-07-23 20:48:00+00:00,7452.5,7453.0,7452.25,7452.75,181
2026-07-23 20:49:00+00:00,7452.75,7453.75,7452.5,7452.5,259
2026-07-23 20:50:00+00:00,7452.75,7453.25,7452.5,7453.25,193
2026-07-23 20:51:00+00:00,7453.0,7453.5,7452.5,7452.75,101
2026-07-23 20:52:00+00:00,7452.75,7453.5,7452.5,7452.5,200
2026-07-23 20:53:00+00:00,7452.5,7453.5,7452.25,7453.5,225
2026-07-23 20:54:00+00:00,7453.5,7454.25,7453.5,7453.5,346
2026-07-23 20:55:00+00:00,7454.25,7454.75,7453.75,7454.0,314
2026-07-23 20:56:00+00:00,7454.0,7454.75,7453.5,7454.25,199
2026-07-23 20:57:00+00:00,7454.0,7454.25,7453.25,7453.75,326
2026-07-23 20:58:00+00:00,7454.0,7456.25,7453.75,7454.5,634
2026-07-23 20:59:00+00:00,7454.5,7456.5,7454.25,7455.75,373
2026-07-23 22:00:00+00:00,7450.5,7454.0,7448.0,7449.0,0
2026-07-23 22:01:00+00:00,7449.0,7449.25,7445.75,7446.5,327
2026-07-23 22:02:00+00:00,7446.75,7448.5,7446.0,7447.5,240
2026-07-23 22:03:00+00:00,7447.75,7449.0,7447.25,7447.5,180
2026-07-23 22:04:00+00:00,7448.0,7448.0,7446.25,7446.25,113
2026-07-23 22:05:00+00:00,7446.0,7447.25,7446.0,7446.75,153
2026-07-23 22:06:00+00:00,7446.75,7448.25,7446.5,7447.25,130
2026-07-23 22:07:00+00:00,7447.5,7447.75,7447.0,7447.25,68
2026-07-23 22:08:00+00:00,7447.5,7447.5,7446.0,7446.0,180
2026-07-23 22:09:00+00:00,7445.75,7447.0,7445.5,7447.0,122
2026-07-23 22:10:00+00:00,7446.75,7446.75,7444.5,7444.75,109
2026-07-23 22:11:00+00:00,7445.0,7445.25,7442.75,7444.25,219
2026-07-23 22:12:00+00:00,7444.0,7444.75,7443.75,7443.75,152
2026-07-23 22:13:00+00:00,7444.0,7444.0,7443.0,7443.5,189
2026-07-23 22:14:00+00:00,7443.75,7445.0,7443.25,7445.0,139
2026-07-23 22:15:00+00:00,7444.75,7445.5,7444.5,7445.0,97
2026-07-23 22:16:00+00:00,7445.0,7445.5,7444.5,7444.75,57
2026-07-23 22:17:00+00:00,7444.75,7445.0,7444.25,7444.5,60
2026-07-23 22:18:00+00:00,7444.25,7444.5,7443.75,7444.0,52
2026-07-23 22:19:00+00:00,7444.0,7444.25,7443.5,7443.75,114
2026-07-23 22:20:00+00:00,7444.0,7444.75,7443.5,7444.25,86
2026-07-23 22:21:00+00:00,7444.5,7446.5,7444.5,7446.5,92
2026-07-23 22:22:00+00:00,7446.25,7447.25,7446.0,7447.25,74
2026-07-23 22:23:00+00:00,7447.25,7448.75,7447.0,7448.75,130
2026-07-23 22:24:00+00:00,7448.5,7450.0,7448.5,7449.0,90
2026-07-23 22:25:00+00:00,7449.0,7449.0,7448.0,7448.0,52
2026-07-23 22:26:00+00:00,7447.75,7447.75,7446.75,7447.0,86
2026-07-23 22:27:00+00:00,7447.25,7448.5,7446.25,7448.5,140
2026-07-23 22:28:00+00:00,7448.5,7448.75,7448.0,7448.25,94
2026-07-23 22:29:00+00:00,7448.25,7448.25,7446.5,7446.5,64
2026-07-23 22:30:00+00:00,7447.0,7449.75,7447.0,7449.5,127
2026-07-23 22:31:00+00:00,7449.5,7450.0,7449.0,7449.5,155
2026-07-23 22:32:00+00:00,7449.5,7449.75,7449.0,7449.5,45
2026-07-23 22:33:00+00:00,7449.75,7449.75,7448.75,7448.75,35
2026-07-23 22:34:00+00:00,7449.0,7449.0,7448.25,7448.25,49
2026-07-23 22:35:00+00:00,7448.0,7449.25,7447.75,7448.5,88
2026-07-23 22:36:00+00:00,7448.0,7448.0,7447.5,7448.0,30
2026-07-23 22:37:00+00:00,7448.0,7448.0,7446.5,7447.0,66
2026-07-23 22:38:00+00:00,7447.0,7448.5,7446.75,7448.25,53
2026-07-23 22:39:00+00:00,7448.0,7449.25,7447.0,7447.25,83
2026-07-23 22:40:00+00:00,7447.25,7448.25,7446.5,7446.5,97
2026-07-23 22:41:00+00:00,7446.5,7447.25,7446.5,7447.0,106
2026-07-23 22:42:00+00:00,7447.25,7448.0,7446.75,7448.0,64
2026-07-23 22:43:00+00:00,7448.0,7448.75,7447.75,7448.75,67
2026-07-23 22:44:00+00:00,7448.5,7448.75,7448.25,7448.5,47
2026-07-23 22:45:00+00:00,7448.5,7448.75,7448.25,7448.5,34
2026-07-23 22:46:00+00:00,7448.5,7451.25,7448.5,7449.75,189
2026-07-23 22:47:00+00:00,7449.5,7450.25,7449.25,7450.0,38
2026-07-23 22:48:00+00:00,7449.75,7451.0,7449.5,7450.5,60
2026-07-23 22:49:00+00:00,7450.75,7450.75,7449.5,7449.5,46
2026-07-23 22:50:00+00:00,7449.5,7450.0,7449.25,7450.0,58
2026-07-23 22:51:00+00:00,7450.0,7451.0,7450.0,7450.75,35
2026-07-23 22:52:00+00:00,7450.5,7450.75,7450.0,7450.25,51
2026-07-23 22:53:00+00:00,7450.25,7450.5,7450.0,7450.5,27
2026-07-23 22:54:00+00:00,7450.25,7451.0,7450.25,7450.75,70
2026-07-23 22:55:00+00:00,7451.0,7452.5,7451.0,7452.25,120
2026-07-23 22:56:00+00:00,7452.25,7452.5,7452.0,7452.25,33
2026-07-23 22:57:00+00:00,7452.0,7452.5,7451.75,7452.25,80
2026-07-23 22:58:00+00:00,7452.25,7453.5,7452.25,7453.25,100
2026-07-23 22:59:00+00:00,7453.25,7454.0,7452.75,7453.25,80
2026-07-23 23:00:00+00:00,7453.25,7453.75,7453.0,7453.5,111
2026-07-23 23:01:00+00:00,7453.5,7453.5,7452.25,7452.75,109
2026-07-23 23:02:00+00:00,7452.75,7453.25,7452.5,7452.75,64
2026-07-23 23:03:00+00:00,7452.75,7452.75,7450.25,7450.5,98
2026-07-23 23:04:00+00:00,7450.75,7450.75,7448.75,7449.25,151
2026-07-23 23:05:00+00:00,7449.5,7451.25,7449.25,7449.75,246
2026-07-23 23:06:00+00:00,7449.75,7449.75,7449.25,7449.5,43
2026-07-23 23:07:00+00:00,7449.25,7450.0,7449.0,7449.25,50
2026-07-23 23:08:00+00:00,7449.0,7449.5,7448.25,7448.75,98
2026-07-23 23:09:00+00:00,7448.75,7449.75,7448.75,7449.25,59
2026-07-23 23:10:00+00:00,7449.5,7449.5,7449.25,7449.5,16
2026-07-23 23:11:00+00:00,7449.25,7449.25,7449.0,7449.25,33
2026-07-23 23:12:00+00:00,7449.25,7449.25,7447.75,7448.75,78
2026-07-23 23:13:00+00:00,7448.5,7448.75,7448.25,7448.5,10
2026-07-23 23:14:00+00:00,7449.0,7449.5,7448.5,7449.25,52
2026-07-23 23:15:00+00:00,7449.25,7449.5,7449.0,7449.25,81
2026-07-23 23:16:00+00:00,7449.25,7450.5,7449.0,7449.25,129
2026-07-23 23:17:00+00:00,7449.25,7449.5,7448.5,7449.25,51
2026-07-23 23:18:00+00:00,7449.0,7449.0,7448.75,7448.75,8
2026-07-23 23:19:00+00:00,7448.75,7449.0,7448.0,7449.0,33
2026-07-23 23:20:00+00:00,7448.75,7449.25,7448.75,7449.0,37
2026-07-23 23:21:00+00:00,7448.75,7450.0,7448.75,7449.75,59
2026-07-23 23:22:00+00:00,7450.0,7450.5,7449.25,7449.25,37
2026-07-23 23:23:00+00:00,7449.0,7449.25,7449.0,7449.25,15
2026-07-23 23:24:00+00:00,7449.25,7449.75,7449.25,7449.5,17
2026-07-23 23:25:00+00:00,7449.5,7450.0,7449.0,7449.25,50
2026-07-23 23:26:00+00:00,7449.5,7449.75,7449.25,7449.25,25
2026-07-23 23:27:00+00:00,7449.25,7449.75,7449.0,7449.5,33
2026-07-23 23:28:00+00:00,7449.75,7450.25,7449.5,7450.0,86
2026-07-23 23:29:00+00:00,7450.0,7451.0,7449.5,7450.25,105
2026-07-23 23:30:00+00:00,7449.75,7450.75,7449.25,7449.5,71
2026-07-23 23:31:00+00:00,7449.5,7449.75,7448.25,7448.25,82
2026-07-23 23:32:00+00:00,7448.5,7449.0,7448.25,7448.75,31
2026-07-23 23:33:00+00:00,7448.5,7449.75,7448.5,7449.75,40
2026-07-23 23:34:00+00:00,7449.75,7450.25,7449.25,7450.0,34
2026-07-23 23:35:00+00:00,7450.0,7450.0,7449.5,7449.5,30
2026-07-23 23:36:00+00:00,7450.0,7450.0,7448.75,7448.75,20
2026-07-23 23:37:00+00:00,7449.0,7449.0,7448.5,7448.75,22
2026-07-23 23:38:00+00:00,7448.75,7448.75,7448.5,7448.5,7
2026-07-23 23:39:00+00:00,7448.25,7448.25,7447.0,7447.25,173
2026-07-23 23:40:00+00:00,7447.25,7447.25,7444.5,7445.5,446
2026-07-23 23:41:00+00:00,7445.75,7449.0,7445.5,7448.75,297
2026-07-23 23:42:00+00:00,7448.5,7450.5,7447.5,7449.0,202
2026-07-23 23:43:00+00:00,7448.75,7449.0,7447.5,7448.0,53
2026-07-23 23:44:00+00:00,7448.25,7448.75,7448.0,7448.5,53
2026-07-23 23:45:00+00:00,7449.0,7452.25,7448.0,7451.0,393
2026-07-23 23:46:00+00:00,7450.75,7451.25,7449.75,7450.0,173
2026-07-23 23:47:00+00:00,7450.0,7450.75,7448.5,7448.75,113
2026-07-23 23:48:00+00:00,7448.5,7450.0,7447.5,7450.0,130
2026-07-23 23:49:00+00:00,7450.25,7450.5,7448.5,7448.5,42
2026-07-23 23:50:00+00:00,7448.5,7449.5,7447.75,7448.25,122
2026-07-23 23:51:00+00:00,7448.25,7448.75,7446.75,7447.25,133
2026-07-23 23:52:00+00:00,7447.25,7447.75,7446.25,7447.25,242
2026-07-23 23:53:00+00:00,7447.5,7447.75,7446.0,7446.25,56
2026-07-23 23:54:00+00:00,7446.0,7447.0,7445.0,7446.0,243
2026-07-23 23:55:00+00:00,7446.25,7447.25,7446.0,7447.25,63
2026-07-23 23:56:00+00:00,7447.5,7448.0,7446.25,7447.0,64
2026-07-23 23:57:00+00:00,7447.25,7449.0,7447.25,7449.0,53
2026-07-23 23:58:00+00:00,7448.75,7450.75,7448.75,7450.25,148
2026-07-23 23:59:00+00:00,7450.0,7450.5,7448.25,7449.0,149
2026-07-24 00:00:00+00:00,7449.25,7451.5,7449.0,7450.75,355
2026-07-24 00:01:00+00:00,7450.5,7454.75,7450.5,7452.0,649
2026-07-24 00:02:00+00:00,7452.0,7455.25,7451.75,7452.5,795
2026-07-24 00:03:00+00:00,7452.5,7452.5,7451.0,7451.5,155
2026-07-24 00:04:00+00:00,7451.5,7451.75,7447.25,7447.5,360
2026-07-24 00:05:00+00:00,7447.75,7448.25,7445.25,7446.25,412
2026-07-24 00:06:00+00:00,7446.5,7450.5,7444.75,7449.25,1276
2026-07-24 00:07:00+00:00,7448.75,7449.0,7446.0,7447.0,154
2026-07-24 00:08:00+00:00,7447.0,7447.5,7445.75,7447.0,101
2026-07-24 00:09:00+00:00,7446.75,7447.0,7445.25,7446.25,133
2026-07-24 00:10:00+00:00,7446.25,7448.0,7444.25,7445.25,279
2026-07-24 00:11:00+00:00,7445.25,7445.75,7443.5,7444.75,268
2026-07-24 00:12:00+00:00,7445.0,7447.5,7444.25,7447.5,182
2026-07-24 00:13:00+00:00,7447.5,7448.0,7445.5,7447.25,289
2026-07-24 00:14:00+00:00,7447.0,7447.75,7446.25,7447.25,157
2026-07-24 00:15:00+00:00,7447.5,7448.0,7444.5,7445.75,733
2026-07-24 00:16:00+00:00,7445.5,7448.75,7444.75,7448.75,403
2026-07-24 00:17:00+00:00,7448.75,7449.0,7446.5,7447.75,270
2026-07-24 00:18:00+00:00,7447.75,7450.75,7446.75,7449.75,383
2026-07-24 00:19:00+00:00,7449.5,7450.0,7447.0,7447.5,151
2026-07-24 00:20:00+00:00,7447.5,7449.0,7446.25,7449.0,212
2026-07-24 00:21:00+00:00,7449.0,7452.5,7448.75,7450.25,325
2026-07-24 00:22:00+00:00,7450.5,7452.0,7449.75,7451.75,383
2026-07-24 00:23:00+00:00,7451.25,7455.25,7450.5,7453.25,454
2026-07-24 00:24:00+00:00,7453.5,7454.0,7452.5,7452.75,223
2026-07-24 00:25:00+00:00,7453.0,7453.75,7451.5,7452.0,174
2026-07-24 00:26:00+00:00,7452.0,7453.25,7451.5,7452.0,106
2026-07-24 00:27:00+00:00,7451.75,7452.5,7451.0,7451.25,117
2026-07-24 00:28:00+00:00,7451.25,7451.25,7450.0,7450.0,118
2026-07-24 00:29:00+00:00,7450.25,7450.75,7449.75,7450.75,201
2026-07-24 00:30:00+00:00,7451.0,7451.25,7449.0,7449.0,118
2026-07-24 00:31:00+00:00,7449.0,7449.5,7447.25,7449.25,225
2026-07-24 00:32:00+00:00,7449.25,7449.5,7448.25,7448.5,115
2026-07-24 00:33:00+00:00,7448.5,7449.25,7447.75,7449.0,109
2026-07-24 00:34:00+00:00,7449.0,7449.25,7447.75,7448.0,87
2026-07-24 00:35:00+00:00,7448.0,7448.5,7446.75,7448.25,247
2026-07-24 00:36:00+00:00,7448.5,7451.25,7448.5,7449.75,190
2026-07-24 00:37:00+00:00,7449.5,7450.0,7449.0,7449.25,81
2026-07-24 00:38:00+00:00,7449.25,7450.0,7448.75,7450.0,68
2026-07-24 00:39:00+00:00,7450.0,7452.75,7450.0,7451.25,149
2026-07-24 00:40:00+00:00,7451.25,7452.75,7451.25,7452.75,145
2026-07-24 00:41:00+00:00,7453.0,7453.25,7451.5,7452.0,146
2026-07-24 00:42:00+00:00,7451.75,7456.0,7451.25,7455.0,385
2026-07-24 00:43:00+00:00,7454.75,7455.25,7453.5,7454.0,179
2026-07-24 00:44:00+00:00,7454.25,7455.0,7453.5,7454.25,264
2026-07-24 00:45:00+00:00,7454.5,7455.0,7453.5,7454.75,179
2026-07-24 00:46:00+00:00,7454.75,7456.25,7454.25,7455.0,253
2026-07-24 00:47:00+00:00,7454.5,7456.75,7453.75,7456.75,256
2026-07-24 00:48:00+00:00,7456.75,7457.0,7455.25,7455.5,150
2026-07-24 00:49:00+00:00,7455.25,7455.25,7454.0,7454.5,138
2026-07-24 00:50:00+00:00,7454.5,7455.0,7453.25,7455.0,175
2026-07-24 00:51:00+00:00,7455.25,7455.25,7453.5,7454.0,135
2026-07-24 00:52:00+00:00,7454.0,7454.25,7453.0,7453.25,104
2026-07-24 00:53:00+00:00,7453.25,7453.5,7451.5,7451.5,152
2026-07-24 00:54:00+00:00,7451.5,7451.5,7449.75,7450.0,181
2026-07-24 00:55:00+00:00,7450.0,7450.75,7448.5,7450.75,152
2026-07-24 00:56:00+00:00,7451.0,7452.5,7450.0,7451.75,231
2026-07-24 00:57:00+00:00,7451.75,7453.25,7451.5,7452.75,377
2026-07-24 00:58:00+00:00,7453.0,7454.25,7453.0,7453.25,100
2026-07-24 00:59:00+00:00,7453.0,7454.75,7452.75,7454.25,145
2026-07-24 01:00:00+00:00,7454.5,7456.0,7454.0,7455.0,468
2026-07-24 01:01:00+00:00,7455.0,7456.25,7454.75,7456.25,201
2026-07-24 01:02:00+00:00,7456.25,7456.75,7454.5,7454.5,171
2026-07-24 01:03:00+00:00,7454.25,7454.5,7452.5,7452.5,173
2026-07-24 01:04:00+00:00,7453.0,7456.0,7452.75,7455.75,158
2026-07-24 01:05:00+00:00,7455.75,7456.75,7455.5,7456.5,180
2026-07-24 01:06:00+00:00,7456.5,7456.5,7454.75,7455.25,154
2026-07-24 01:07:00+00:00,7455.0,7455.75,7454.75,7455.5,86
2026-07-24 01:08:00+00:00,7455.5,7457.25,7455.25,7457.0,136
2026-07-24 01:09:00+00:00,7457.0,7457.25,7455.5,7455.5,101
2026-07-24 01:10:00+00:00,7455.25,7456.0,7454.25,7454.5,122
2026-07-24 01:11:00+00:00,7454.5,7455.75,7454.0,7454.75,126
2026-07-24 01:12:00+00:00,7454.5,7455.0,7452.75,7454.75,206
2026-07-24 01:13:00+00:00,7454.75,7454.75,7454.25,7454.5,73
2026-07-24 01:14:00+00:00,7454.5,7454.75,7452.5,7453.0,167
2026-07-24 01:15:00+00:00,7453.25,7453.25,7452.25,7452.75,134
2026-07-24 01:16:00+00:00,7453.0,7455.5,7452.25,7453.0,152
2026-07-24 01:17:00+00:00,7453.0,7455.0,7453.0,7455.0,67
2026-07-24 01:18:00+00:00,7455.0,7455.0,7451.75,7452.75,123
2026-07-24 01:19:00+00:00,7452.5,7454.75,7452.5,7453.75,95
2026-07-24 01:20:00+00:00,7453.75,7454.5,7452.0,7453.75,114
2026-07-24 01:21:00+00:00,7454.0,7454.0,7452.25,7452.5,117
2026-07-24 01:22:00+00:00,7452.25,7452.75,7452.25,7452.25,55
2026-07-24 01:23:00+00:00,7452.5,7452.5,7451.0,7451.75,91
2026-07-24 01:24:00+00:00,7451.25,7453.25,7451.25,7452.75,112
2026-07-24 01:25:00+00:00,7452.75,7456.0,7452.75,7455.5,180
2026-07-24 01:26:00+00:00,7455.5,7457.25,7455.25,7456.5,176
2026-07-24 01:27:00+00:00,7456.25,7457.5,7455.75,7456.75,120
2026-07-24 01:28:00+00:00,7456.5,7456.75,7454.75,7455.0,117
2026-07-24 01:29:00+00:00,7455.0,7455.0,7453.25,7453.25,68
2026-07-24 01:30:00+00:00,7453.25,7455.0,7453.0,7454.5,171
2026-07-24 01:31:00+00:00,7454.75,7455.0,7452.5,7453.0,167
2026-07-24 01:32:00+00:00,7453.25,7453.25,7452.5,7453.0,88
2026-07-24 01:33:00+00:00,7453.0,7456.75,7453.0,7456.75,175
2026-07-24 01:34:00+00:00,7456.5,7458.0,7456.5,7457.25,296
2026-07-24 01:35:00+00:00,7457.5,7457.5,7455.75,7456.5,138
2026-07-24 01:36:00+00:00,7456.25,7457.25,7455.75,7456.5,61
2026-07-24 01:37:00+00:00,7456.25,7457.5,7456.0,7457.0,134
2026-07-24 01:38:00+00:00,7456.5,7458.0,7456.25,7457.75,98
2026-07-24 01:39:00+00:00,7457.5,7457.75,7454.5,7454.75,166
2026-07-24 01:40:00+00:00,7454.75,7455.75,7453.75,7454.5,139
2026-07-24 01:41:00+00:00,7454.5,7456.25,7454.25,7456.25,114
2026-07-24 01:42:00+00:00,7456.5,7458.0,7456.25,7457.0,248
2026-07-24 01:43:00+00:00,7457.0,7458.25,7457.0,7458.0,129
2026-07-24 01:44:00+00:00,7458.0,7459.25,7456.5,7457.0,367
2026-07-24 01:45:00+00:00,7456.75,7456.75,7456.0,7456.25,103
2026-07-24 01:46:00+00:00,7456.25,7456.75,7455.5,7456.25,77
2026-07-24 01:47:00+00:00,7456.25,7457.25,7456.0,7456.0,89
2026-07-24 01:48:00+00:00,7456.25,7456.5,7455.5,7455.75,54
2026-07-24 01:49:00+00:00,7455.5,7455.75,7453.75,7453.75,148
2026-07-24 01:50:00+00:00,7453.75,7453.75,7451.75,7452.25,141
2026-07-24 01:51:00+00:00,7452.25,7453.0,7451.75,7452.75,147
2026-07-24 01:52:00+00:00,7452.75,7452.75,7451.5,7452.5,110
2026-07-24 01:53:00+00:00,7452.5,7453.5,7451.5,7453.25,119
2026-07-24 01:54:00+00:00,7453.25,7454.5,7453.0,7454.0,97
2026-07-24 01:55:00+00:00,7453.75,7455.0,7453.5,7453.5,139
2026-07-24 01:56:00+00:00,7453.25,7453.5,7451.75,7452.0,129
2026-07-24 01:57:00+00:00,7451.75,7452.25,7451.5,7452.0,91
2026-07-24 01:58:00+00:00,7451.75,7451.75,7450.25,7451.25,208
2026-07-24 01:59:00+00:00,7451.25,7451.75,7450.75,7451.0,97
2026-07-24 02:00:00+00:00,7451.0,7451.75,7450.5,7450.75,208
2026-07-24 02:01:00+00:00,7450.5,7450.75,7449.5,7450.75,139
2026-07-24 02:02:00+00:00,7451.0,7451.0,7449.75,7450.75,83
2026-07-24 02:03:00+00:00,7450.75,7451.5,7449.75,7451.25,142
2026-07-24 02:04:00+00:00,7451.0,7451.25,7449.5,7449.75,129
2026-07-24 02:05:00+00:00,7449.75,7449.75,7448.5,7449.0,121
2026-07-24 02:06:00+00:00,7449.25,7450.0,7448.75,7449.25,94
2026-07-24 02:07:00+00:00,7449.25,7450.0,7448.75,7450.0,119
2026-07-24 02:08:00+00:00,7449.75,7450.25,7448.5,7449.25,134
2026-07-24 02:09:00+00:00,7449.25,7451.0,7449.0,7451.0,95
2026-07-24 02:10:00+00:00,7451.25,7452.5,7451.0,7451.25,153
2026-07-24 02:11:00+00:00,7451.25,7453.25,7450.75,7452.75,109
2026-07-24 02:12:00+00:00,7452.5,7453.0,7451.25,7452.0,102
2026-07-24 02:13:00+00:00,7452.0,7453.0,7451.5,7451.5,95
2026-07-24 02:14:00+00:00,7451.25,7452.0,7450.75,7451.5,74
2026-07-24 02:15:00+00:00,7451.5,7452.25,7450.5,7451.0,89
2026-07-24 02:16:00+00:00,7451.25,7451.5,7449.75,7449.75,96
2026-07-24 02:17:00+00:00,7449.75,7451.5,7449.75,7451.0,130
2026-07-24 02:18:00+00:00,7451.0,7451.0,7449.75,7450.25,96
2026-07-24 02:19:00+00:00,7450.0,7450.75,7450.0,7450.0,71
2026-07-24 02:20:00+00:00,7449.75,7450.0,7449.25,7449.5,93
2026-07-24 02:21:00+00:00,7449.5,7450.0,7448.5,7448.75,115
2026-07-24 02:22:00+00:00,7448.5,7449.25,7448.0,7448.5,111
2026-07-24 02:23:00+00:00,7448.25,7450.0,7448.25,7449.75,87
2026-07-24 02:24:00+00:00,7449.75,7451.25,7449.25,7451.0,89
2026-07-24 02:25:00+00:00,7451.0,7452.0,7450.5,7452.0,94
2026-07-24 02:26:00+00:00,7451.75,7452.5,7451.25,7452.5,133
2026-07-24 02:27:00+00:00,7452.5,7452.5,7451.25,7452.25,100
2026-07-24 02:28:00+00:00,7452.25,7452.75,7450.75,7450.75,82
2026-07-24 02:29:00+00:00,7450.75,7450.75,7449.5,7450.0,132
2026-07-24 02:30:00+00:00,7450.0,7450.0,7448.5,7449.5,165
2026-07-24 02:31:00+00:00,7449.5,7449.5,7448.75,7449.0,76
2026-07-24 02:32:00+00:00,7449.25,7449.25,7447.0,7447.0,138
2026-07-24 02:33:00+00:00,7447.0,7447.0,7445.5,7445.5,173
2026-07-24 02:34:00+00:00,7445.75,7446.5,7445.5,7446.0,120
2026-07-24 02:35:00+00:00,7446.0,7446.25,7445.0,7445.5,113
2026-07-24 02:36:00+00:00,7445.5,7445.5,7443.75,7444.0,202
2026-07-24 02:37:00+00:00,7443.75,7444.75,7442.75,7444.75,250
2026-07-24 02:38:00+00:00,7444.5,7444.5,7443.75,7443.75,135
2026-07-24 02:39:00+00:00,7443.75,7444.0,7443.0,7443.0,79
2026-07-24 02:40:00+00:00,7443.25,7444.0,7442.75,7443.5,96
2026-07-24 02:41:00+00:00,7443.25,7444.0,7442.75,7443.75,127
2026-07-24 02:42:00+00:00,7443.75,7443.75,7443.25,7443.75,78
2026-07-24 02:43:00+00:00,7443.5,7443.5,7442.75,7443.5,86
2026-07-24 02:44:00+00:00,7443.5,7443.5,7442.25,7442.25,106
2026-07-24 02:45:00+00:00,7442.25,7443.0,7441.75,7442.5,181
2026-07-24 02:46:00+00:00,7442.5,7442.75,7441.0,7441.0,143
2026-07-24 02:47:00+00:00,7441.25,7442.75,7441.0,7442.25,192
2026-07-24 02:48:00+00:00,7442.25,7442.25,7440.25,7440.75,217
2026-07-24 02:49:00+00:00,7441.0,7441.5,7440.5,7441.0,88
2026-07-24 02:50:00+00:00,7441.0,7442.0,7440.0,7441.5,186
2026-07-24 02:51:00+00:00,7441.5,7442.25,7441.25,7442.25,163
2026-07-24 02:52:00+00:00,7442.25,7442.25,7440.5,7441.0,123
2026-07-24 02:53:00+00:00,7441.0,7441.5,7440.25,7440.5,55
2026-07-24 02:54:00+00:00,7440.25,7440.5,7440.0,7440.25,54
2026-07-24 02:55:00+00:00,7440.25,7442.0,7440.0,7441.75,100
2026-07-24 02:56:00+00:00,7441.75,7442.5,7441.5,7441.75,99
2026-07-24 02:57:00+00:00,7441.75,7441.75,7440.75,7440.75,62
2026-07-24 02:58:00+00:00,7441.0,7442.25,7439.5,7440.25,398
2026-07-24 02:59:00+00:00,7440.25,7440.75,7439.25,7439.5,191
2026-07-24 03:00:00+00:00,7439.5,7441.5,7439.5,7441.0,212
2026-07-24 03:01:00+00:00,7441.25,7441.25,7439.5,7439.75,123
2026-07-24 03:02:00+00:00,7439.5,7440.25,7439.5,7440.25,95
2026-07-24 03:03:00+00:00,7440.5,7440.75,7439.25,7440.5,100
2026-07-24 03:04:00+00:00,7440.25,7442.25,7440.25,7441.5,278
2026-07-24 03:05:00+00:00,7441.5,7443.0,7441.5,7442.5,93
2026-07-24 03:06:00+00:00,7442.25,7442.5,7441.0,7441.75,98
2026-07-24 03:07:00+00:00,7442.0,7442.0,7440.5,7441.25,139
2026-07-24 03:08:00+00:00,7441.25,7441.5,7440.75,7440.75,84
2026-07-24 03:09:00+00:00,7440.75,7440.75,7439.5,7439.75,103
2026-07-24 03:10:00+00:00,7440.0,7441.0,7439.5,7440.75,138
2026-07-24 03:11:00+00:00,7440.5,7441.5,7439.25,7441.25,155
2026-07-24 03:12:00+00:00,7441.5,7442.75,7441.0,7442.25,134
2026-07-24 03:13:00+00:00,7442.5,7442.75,7441.0,7442.0,54
